,pl_name,hostname,ra,dec,sy_dist,st_rad,st_teff,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_eqt,pl_orbper,st_lum,sy_snum,disc_year,ra_rad,dec_rad,X,Y,Z,habitable_zone_inner,habitable_zone_outer,habitable_zone_center_au,habitable_zone_width_au,hz_score,size_score,temp_score,eccentricity_score,habitability_score,snr,habitable
70,BD-06 1339 b,BD-06 1339,88.2511811,-5.9963378,20.2695,0.69,4324.0,0.0428,0.0,,2.85,,3.8728,-1.022,1,2013,1.540273678968791,-0.10465583767179323,0.6151982216666052,20.149207473118775,-2.1174512044608735,,,,,,0.18063985161889395,,1.0,,51382.38889425122,True
71,BD-06 1339 c,BD-06 1339,88.2511811,-5.9963378,20.2695,0.69,4324.0,0.435,0.31,,8.38,,125.94,-1.022,1,2013,1.540273678968791,-0.10465583767179323,0.6151982216666052,20.149207473118775,-2.1174512044608735,,,,,,1.4900670455054276e-12,,0.69,,4300.526549862262,True
72,BD-08 2823 b,BD-08 2823,150.1971964,-9.5165689,41.3342,0.71,4816.0,0.06,0.15,,3.61,,5.6,-0.626,1,2009,2.621435604444574,-0.16609546079789497,-35.37377259313833,20.261049280205302,-6.833899635934696,,,,,,0.03317197121975906,,0.85,,10680.94127906218,True
73,BD-08 2823 c,BD-08 2823,150.1971964,-9.5165689,41.3342,0.72,4746.0,0.68,0.19,,12.5,,237.6,-0.626,1,2009,2.621435604444574,-0.16609546079789497,-35.37377259313833,20.261049280205302,-6.833899635934696,,,,,,1.915478951967148e-29,,0.81,,1025.2933024326005,True
74,BD-10 3166 b,BD-10 3166,164.6191243,-10.7704227,84.4069,0.91,5393.0,0.04,0.02,,14.1,,3.48777,-0.191,1,2000,2.8731457307848056,-0.18797933794653746,-79.95011259157643,21.993222044665064,-15.773472930788301,,,,,,5.437033141932361e-38,,0.98,,144425.9146838755,True
75,BD-11 4672 b,BD-11 4672,278.3688659,-11.6370481,27.1665,0.64,4550.0,2.36,0.05,,14.1,,1634.0,-0.804,1,2014,4.858453244997568,-0.20310480455795032,3.8726867461585175,-26.32475879727551,-5.47978958367871,,,,,,5.437033141932361e-38,,0.95,,198.11017795143445,True
76,BD-11 4672 c,BD-11 4672,278.3688659,-11.6370481,27.1665,0.64,4550.0,0.3,0.4,,4.04,,74.2,-0.804,1,2020,4.858453244997568,-0.20310480455795032,3.8726867461585175,-26.32475879727551,-5.47978958367871,,,,,,0.009844916976392443,,0.6,,1006.4977062458404,True
77,BD-13 2130 b,BD-13 2130,114.2884692,-13.9066703,925.214,19.17,4545.0,1.66,0.21,,12.5,,714.29999,2.043,1,2007,1.9947100846041297,-0.2427171847243076,-369.41408587559977,818.6007199424971,-222.36690460210272,1.3628179362162531,1.9633433171842554,1.6630806267002542,0.3002626904840011,0.9897402281472647,1.915478951967148e-29,,0.79,,243.4241623501444,True
78,BD-14 3065 b,BD-14 3065 A,153.6696689,-15.6428372,589.423,2.35,6935.0,0.0656,0.066,80.78,21.59,2001.0,4.2889731,1.06,3,2024,2.682041682754533,-0.27301901349345076,-508.7048792496557,251.75277524489542,-158.9319316974611,0.9816498172140428,1.4142135623730951,1.197931689793569,0.2162818725795262,0.0,8.726493676461777e-93,0.0,0.9339999999999999,0.0,17217.86004635635,True
79,BD-17 63 b,BD-17 63,7.1413494,-16.2273254,34.4603,0.74,4714.0,1.34,0.5439,80.0,12.8,,655.57,-0.678,1,2008,0.12464006006532155,-0.28322025702250586,32.83074321274115,4.113348386412626,-9.629898298582761,,,,,,5.813238884889546e-31,,0.45609999999999995,,420.7611894259961,True
80,BD-210397 b,BD-210397,33.3024198,-21.1962147,23.7324,0.75,4051.0,2.63,0.1,,14.0,,1891.0,-0.87,1,2023,0.5812368743913515,-0.3699437354746221,18.493269638288936,12.148925666237822,-8.580757134528893,,,,,,2.005008781961654e-37,,0.9,,282.9982708789244,True
81,BD-210397 c,BD-210397,33.3024198,-21.1962147,23.7324,0.75,4051.0,5.9,0.43,33.0,12.9,,6240.0,-0.87,1,2023,0.5812368743913515,-0.3699437354746221,18.493269638288936,12.148925666237822,-8.580757134528893,,,,,,1.777375579568326e-31,,0.5700000000000001,,47.74353865842843,True
82,CD Cet b,CD Cet,48.3530155,4.7751881,8.60715,0.17,3130.0,0.0185,,87.48,1.82,464.0,2.2907,-2.533,1,2020,0.8439193237428522,0.08334275474705224,5.699935283573475,6.409397583657284,0.7165134333579186,,,,,,0.7144801954864034,1.4441350455752786e-06,,,37755.34287233513,True
83,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,224.6208333,10.2286111,23.1,,580.5,2.6,,,12.4,370.0,10037.5,,1,2011,3.92037310965832,0.17852294160103896,-16.180592689871524,-15.967840661104667,4.102009852017521,,,,,,6.019280276816486e-29,0.0862935864993705,,,,False
84,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,246.934277,-23.98115,,0.24,2320.0,200.0,,,20.849,1800.0,8040000.0,-2.85,1,2021,4.309816169681706,-0.41855002591463814,,,,,,,,,2.8036369848975034e-86,0.0,,,,False
85,CHXR 73 b,CHXR 73,166.6193985,-77.6258725,190.374,,3099.0,210.0,,,12.3,,,,1,2006,2.908057101517501,-1.3548270598583219,-39.68862084236593,9.440964410310917,-185.95144915443427,,,,,,1.8727025544562063e-28,,,,,False
86,CI Tau c,CI Tau,68.4667685,22.8416192,157.998,1.88,3807.0,0.17,0.58,,13.0,,25.2,-0.255,1,2024,1.1949705385257392,0.3986614615267532,53.4440855263146,135.44528624629805,61.33247231209874,,,,,,5.380186160021138e-32,,0.42000000000000004,,8279.447971174266,True
87,COCONUTS-2 b,COCONUTS-2 A,117.300914,-76.702696,10.8864,0.39,3406.0,7506.0,,,12.442,434.0,402000000.0,-1.732,1,2021,2.047287164898712,-1.3387145903562845,-1.1484549684327685,2.225003649680031,-10.594532311734795,,,,,,3.725815286816825e-29,0.0001261549051703227,,,3.526337801658975e-05,False
88,CT Cha b,CT Cha,166.0375038,-76.4553693,190.72,1.68,4403.0,440.0,,,24.66,2600.0,,-0.102,1,2007,2.8979011231025966,-1.3343979251131923,-43.34740221178853,10.777588617467302,-185.41565388359763,,,,,,2.7664954682485535e-122,0.0,,,0.002437288160700312,False
89,CoRoT-1 b,CoRoT-1,102.0798591,-3.1021394,787.909,1.11,5950.0,0.02752,0.0,85.1,16.7,1898.0,1.5089557,0.298,1,2008,1.7816296412668955,-0.05414254638584138,-164.6479049157752,769.3332261385601,-42.63856056530318,0.520489280301805,0.7498427508107258,0.6351660155562654,0.11467673525446043,0.0,2.98797237429853e-54,0.0,1.0,0.0,7308.52805053835,True
90,CoRoT-10 b,CoRoT-10,291.0636813,0.7460143,338.386,0.79,5075.0,0.1055,0.53,88.55,10.87,600.0,13.2406,-0.726,1,2010,5.080019571660449,0.013020405801960734,121.60743141770764,-315.74880294173073,4.405798548691827,,,,,,7.017605379887775e-22,2.8625185805493937e-20,0.47,,578.6068595488005,True
91,CoRoT-11 b,CoRoT-11,280.6872998,5.9376586,655.037,1.37,6440.0,0.0436,0.0,83.17,16.03,1657.0,2.99433,0.378,1,2010,4.898917550042421,0.10363169242935698,120.82411566045651,-640.2213917861641,67.7611536446633,0.5862050525510366,0.8445161615799968,0.7153606070655167,0.12915555451448008,0.0,8.8357381414601e-50,0.0,1.0,0.0,5912.940877117618,True
92,CoRoT-12 b,CoRoT-12,100.7656871,-1.2964437,1126.37,1.12,5675.0,0.04016,0.07,85.48,16.14,1442.0,2.828042,0.07,1,2010,1.7586930129293765,-0.022627211131737608,-210.34419038890547,1106.2618324512428,-25.48443704016237,0.2522624895547565,0.3634218921558155,0.30784219085528597,0.0555797013005295,0.0,1.6811106054972372e-50,6.373612436339547e-284,0.9299999999999999,0.0,1596.9581977998791,True
93,CoRoT-13 b,CoRoT-13,102.7211432,-5.0864557,1148.93,1.01,5945.0,0.051,0.0,88.02,9.92,1700.0,4.03519,0.073,1,2010,1.792822160252584,-0.08877539922183295,-252.00517914444902,1116.3142500684899,-101.86279830438376,0.2576114057328137,0.37112780690296404,0.3143696063178889,0.056758200585075164,0.0,5.276862374834124e-18,0.0,1.0,0.0,292.3738997903364,True
94,CoRoT-14 b,CoRoT-14,103.4242023,-5.5360385,1744.6,1.21,6035.0,0.027,0.0,79.6,12.22,1952.0,1.51214,0.119,1,2010,1.8050928563836923,-0.0966220993421681,-403.1350818003199,1689.0188798293425,-168.30475157250387,0.32891004572955534,0.473844174689098,0.40137711020932665,0.07246706447977133,0.0,4.609791387582149e-28,0.0,1.0,0.0,985.3576390847339,True
95,CoRoT-16 b,CoRoT-16,278.5246658,-6.0026026,732.409,1.19,5650.0,0.0618,0.33,85.01,13.11,,5.35227,-0.435,1,2011,4.861172466226846,-0.10476517905877218,107.97350459494113,-720.3461211594126,-76.5906738257017,,,,,,1.4285686169609588e-32,,0.6699999999999999,,1187.9960899478983,True
96,CoRoT-17 b,CoRoT-17,278.699236,-6.612288,1176.12,1.59,5740.0,0.0461,0.0,88.34,11.43,1626.0,3.7681,0.134,1,2011,4.864219290992711,-0.11540619669011082,176.70209655953713,-1154.8563625714273,-135.43044450844667,0.34902461491731757,0.5028222237324493,0.4259234193248834,0.07689880440756588,0.0,2.3859377457329288e-24,0.0,1.0,0.0,1123.5220188489754,True
97,CoRoT-18 b,CoRoT-18,98.1724172,-0.0316045,764.889,1.0,5440.0,0.0295,0.08,86.5,14.68,1550.0,1.9000693,-0.17,1,2011,1.7134319147815125,-0.0005516025834465479,-108.73081222747199,757.1212682135653,-0.4219147270541696,,,,,,2.304327352353747e-41,0.0,0.92,,4232.639188454013,True
98,CoRoT-19 b,CoRoT-19,97.0335983,-0.1707293,790.663,1.65,6090.0,0.0518,0.047,88.0,14.46,2000.0,3.89713,0.544,1,2011,1.6935557753925723,-0.002979788414625155,-96.81732383965063,784.7093950082115,-2.3560049607199036,0.7032392583932261,1.0131214608030088,0.8581803595981174,0.15494110120489135,0.0,4.561281979005296e-40,0.0,0.953,0.0,3393.6115005273978,True
99,CoRoT-2 b,CoRoT-2,291.7770457,1.3836634,213.283,0.91,5625.0,0.02798,0.0143,88.08,16.432,1521.0,1.7429935,-0.131,2,2008,5.092470129206963,0.02414948206933931,79.10403099060616,-198.0042072392557,5.150173355441789,,,,,,1.936946638836378e-52,0.0,0.9857,,62784.976378823936,True
100,CoRoT-20 b,CoRoT-20,97.7204249,0.2268931,844.061,1.02,5880.0,0.09,0.59,88.21,9.416,1024.0,9.24285,0.17,1,2011,1.7055431609528504,0.003960031645056746,-113.3897966313425,836.403343750948,3.3424995342458543,0.3931226965534482,0.5663521139548541,0.47973740525415115,0.08661470870070292,0.0,4.165488217782862e-16,1.5018543851237648e-114,0.41000000000000003,0.0,159.8455521638346,True
101,CoRoT-20 c,CoRoT-20,97.7204249,0.2268931,844.061,1.37,4947.5,2.9,0.6,,12.2,,1675.0,0.006,1,2018,1.7055431609528504,0.003960031645056746,-113.3897966313425,836.403343750948,3.3424995342458543,0.07385489458759964,0.1063990353197863,0.09012696495369296,0.01627207036609333,0.0,5.768329961247925e-28,,0.4,,0.4662481608536397,False
102,CoRoT-21 b,CoRoT-21,101.0526207,-0.2991544,1398.8341969,1.95,6200.0,0.0417,0.0,86.8,14.572,,2.72474,0.705,1,2012,1.7637009489839772,-0.005221229251828124,-268.1674718395228,1372.8692490105504,-7.303600843009875,0.8005679801922451,1.153338059393378,0.9769530197928116,0.17638503960056645,0.0,1.0038189936046255e-40,,1.0,,2373.0285116105747,True
103,CoRoT-22 b,CoRoT-22,280.6671392,6.2191669,627.158,1.14,5939.0,0.092,0.077,89.749,4.88,885.0,9.75598,0.014,1,2014,4.898565681193244,0.10854493913604894,115.40563629188391,-612.6929781138252,67.94122935359027,0.11281521496355323,0.1625272110744002,0.13767121301897672,0.02485599805542349,0.0,0.0005382432297832624,4.861669874890504e-75,0.923,0.0,92.96506109073505,True
104,CoRoT-23 b,CoRoT-23,279.7826586,4.3577516,1060.97,1.61,5900.0,0.048,0.16,85.7,11.77,1660.0,3.6313,0.087,1,2011,4.883128582553229,0.07605711340405093,179.74957851086305,-1042.5202172961153,80.61653958107911,0.2812310599683276,0.40515545583914625,0.3431932579037369,0.06196219793540933,0.0,6.493245078487374e-26,0.0,0.84,0.0,1384.573435891796,True
105,CoRoT-24 b,CoRoT-24,101.922543,-3.7192892,591.555,0.86,4950.0,0.056,0.0,86.5,3.7,1070.0,5.1134,-0.601,1,2014,1.7788839573554989,-0.06491384237386588,-121.95146068404286,577.5748098596163,-38.37314526666267,,,,,,0.026121409853918223,1.792259288325748e-129,1.0,,92.26437360611247,True
106,CoRoT-24 c,CoRoT-24,101.922543,-3.7192892,591.555,0.86,4950.0,0.098,0.0,89.0,5.0,850.0,11.759,-0.601,1,2014,1.7788839573554989,-0.06491384237386588,-121.95146068404286,577.5748098596163,-38.37314526666267,,,,,,0.00033546262790251185,2.0556994142438373e-66,1.0,,55.01669540174561,True
107,CoRoT-25 b,CoRoT-25,280.6296561,6.5138223,1103.48,1.19,6040.0,0.0578,0.0,84.5,12.11,1330.0,4.86069,0.141,1,2013,4.897911477684389,0.11368764602482984,202.23401927494098,-1077.5430314871273,125.1819761045277,0.358024884863913,0.5157884603682565,0.43690667261608473,0.07888178775217178,0.0,1.574200478734797e-27,4.2510094892962205e-231,1.0,0.0,510.5021786102209,True
108,CoRoT-26 b,CoRoT-26,279.7504991,6.9697828,1045.18,1.79,5590.0,0.0526,0.0,86.8,14.12,1600.0,4.20474,0.451,1,2013,4.882567293392434,0.12164565800886944,175.7016364958497,-1022.4699292323953,126.82827424585201,0.6403124237432849,0.9224659322849896,0.7813891780141373,0.14107675427085237,0.0,4.183020251264183e-38,0.0,1.0,0.0,2113.5950621740344,True
109,CoRoT-27 b,CoRoT-27,278.4958319,5.5383811,1010.28,1.08,5900.0,0.0476,0.065,86.7,11.287,1500.0,3.57532,-0.166,1,2014,4.860669219735655,0.09666298542522532,148.55944159410637,-994.5293407406255,97.50467229453244,,,,,,1.0494567390160664e-23,2.0322308024e-313,0.935,,642.5503204119087,True
110,CoRoT-28 b,CoRoT-28,278.6883216,5.5736911,766.183,1.78,5150.0,0.0603,0.047,88.1,10.705,,5.20851,0.388,1,2015,4.864028798776832,0.09727926118410452,115.19189256674649,-753.8099522385294,74.41621652595077,0.5939084716749482,0.8556140904041455,0.7247612810395468,0.13085280936459864,0.0,3.528152817678497e-21,,0.953,,1701.0367650724713,True
111,CoRoT-29 b,CoRoT-29,278.9020691,6.4795703,806.507,0.9,5260.0,0.0386,0.082,87.3,10.088,,2.85057,-0.094,1,2015,4.867759396419738,0.11308983584943673,124.00655685075763,-791.7022584335,91.01345449061539,,,,,,1.1626009272990974e-18,,0.918,,850.558667096964,True
112,CoRoT-3 b,CoRoT-3,292.0552827,0.1218359,768.771,1.56,6740.0,0.05783,0.0,85.9,11.32,1695.0,4.2568,0.391,1,2008,5.097326280957835,0.0021264376021305595,288.6736468190112,-712.5122480987451,1.63474232984775,0.5962000884388943,0.8589155075189897,0.727557797978942,0.13135770954004772,0.0,7.469605838760877e-24,0.0,1.0,0.0,1577.762687633714,True
113,CoRoT-30 b,CoRoT-30,277.6011767,6.8359338,1032.23,0.91,5650.0,0.0844,0.007,90.0,11.31,,9.06005,-0.197,1,2020,4.845054540825567,0.11930955225836755,135.5693710232572,-1015.88602695899,122.86292675106289,,,,,,8.281235993690216e-24,,0.993,,139.56295212678933,True
114,CoRoT-31 b,CoRoT-31,94.820735,-4.4222978,2005.76,2.15,5700.0,0.0586,0.02,83.2,16.365,,4.62941,0.398,1,2020,1.6549340249110254,-0.07718365711370169,-168.05915044644422,1992.7142625784836,-154.6582272868475,0.6015132432608461,0.8665699026774558,0.734041572969151,0.13252832970830486,0.0,5.434743556212337e-52,,0.98,,896.0985505546606,True
115,CoRoT-35 b,CoRoT-35,289.3143526,-2.7747085,1123.21,1.65,6390.0,0.0429,0.0,84.1,18.831,1747.0,3.22748,0.362,1,2022,5.049488026145817,-0.04842779910807308,371.0670627952227,-1058.7509055850169,-54.373329228889645,0.5736644568830364,0.82644955558372,0.7000570062333782,0.12639254935034183,0.0,9.103655258069235e-70,0.0,1.0,0.0,4157.939330045537,True
116,CoRoT-36 b,CoRoT-36,277.7510149,7.1833465,925.958,1.52,6730.0,0.066,0.0,85.83,15.805,1567.0,5.616531,0.813,1,2022,4.847669710760829,0.12537304773661084,123.90235760161146,-910.2966321813655,115.78629013845396,0.8597039659620682,1.2385323024253114,1.04911813419369,0.1894141682316216,0.0,2.53469157687494e-48,0.0,1.0,0.0,1545.2748229526562,True
117,CoRoT-4 b,CoRoT-4,102.1946233,-0.6727861,726.412,1.17,6190.0,0.09,0.0,90.0,13.34,1074.0,9.20205,0.185,1,2008,1.783632654420313,-0.011742332606651824,-153.4316611819742,709.9720877866873,-8.529575297293313,0.41009976613236215,0.590810124975516,0.5004549455539391,0.09035517942157692,0.0,8.585658215273594e-34,8.171456623088348e-131,1.0,0.0,569.9442071958975,True
118,CoRoT-5 b,CoRoT-5,101.2772396,0.8152163,882.472,1.19,6100.0,0.04947,0.09,85.83,15.558,1438.0,4.0378962,0.18,1,2009,1.767621288351185,0.01422820855092585,-172.55574346067328,865.3460023563129,12.555572017332405,0.4045199174779452,0.5827715174143585,0.4936457174461518,0.08912579996820666,0.0,9.52402325854627e-47,6.092120557534874e-282,0.91,0.0,1798.5220526660055,True
119,CoRoT-6 b,CoRoT-6,281.0725563,6.6632062,645.294,1.03,6090.0,0.0855,0.1,89.07,13.068,1017.0,8.886593,0.026,1,2009,4.905641544432131,0.11629488692929979,123.09285169122437,-629.004116156761,74.87535079299624,0.15374122295716147,0.2214872542011953,0.1876142385791784,0.033873015622016917,0.0,2.373607561862518e-32,2.3280486218676965e-112,0.9,0.0,595.1757357985925,True
120,CoRoT-7 b,CoRoT-7,100.9561682,-1.0630076,159.906,0.83,5275.0,0.017016,0.0,80.1,1.681,1756.0,0.85359163,-0.289,1,2009,1.7620175352871972,-0.018552982593722872,-30.386181859291955,156.96435357031532,-2.966563039455908,,,,,,0.7930408860303788,0.0,1.0,,2629.3423620168314,True
121,CoRoT-7 c,CoRoT-7,100.9561682,-1.0630076,159.906,0.86,5256.0,0.046,0.0,80.0,2.83,,3.698,-0.289,1,2009,1.7620175352871972,-0.018552982593722872,-30.386181859291955,156.96435357031532,-2.966563039455908,,,,,,0.1874112273162288,,1.0,,1094.7742927126098,True
122,CoRoT-7 d,CoRoT-7,100.9561682,-1.0630076,159.906,0.84,5250.0,,,,4.31,,8.966,-0.292,1,2022,1.7620175352871972,-0.018552982593722872,-30.386181859291955,156.96435357031532,-2.966563039455908,,,,,,0.0041774678229081425,,,,,False
123,CoRoT-8 b,CoRoT-8,291.5885696,1.4262972,322.037,0.77,5080.0,0.063,0.0,88.4,6.39,870.0,6.21229,-0.4,1,2010,5.0891806007006455,0.024893582251976066,118.4532783428634,-299.3532975311245,8.015826599306513,,,,,,4.913790554350417e-07,2.811003684247604e-71,1.0,,588.1532799512316,True
124,CoRoT-9 b,CoRoT-9,280.7866461,6.2040783,412.98,0.96,5625.0,0.4021,0.133,89.9,11.949,420.0,95.272656,-0.254,2,2009,4.900651470077095,0.10828159338653251,76.83751762147418,-403.30703959083843,44.63079768773493,,,,,,9.295189523876017e-27,0.0007465858083766792,0.867,,47.71768899174379,True
125,CoRoTID 223977153 b,CoRoTID 223977153,100.1951714,9.2573953,576.683,0.79,5970.0,0.071,,89.0,6.389,938.0,6.71837,-0.155,1,2017,1.7487356355300565,0.16157202814364824,-100.74447654885202,560.1851301497369,92.77097009851785,,,,,,4.940344921647958e-07,4.0880712281692506e-89,,,151.95988747253972,True
126,DE CVn b,DE CVn,201.7207198,45.5455449,30.5225,0.42,3579.0,5.75,0.0,86.0,12.4,,4098.1,-1.574,2,2018,3.5206907300029178,0.7949197181199116,-19.858455741551836,-7.910959194333023,21.78718583104355,,,,,,6.019280276816486e-29,,1.0,,8.805744028401683,True
127,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,125.7620668,-49.2003008,20.77,,,0.36,0.345,56.6,11.9,,246.36,,1,2013,2.194962139773049,-0.8587072419316002,-7.93144243798552,11.012576433019754,-15.722858555613232,,,,,,1.5875824982645435e-26,,0.655,,,False
128,DH Tau b,DH Tau,67.4231674,26.5493897,134.846,0.27,4371.0,330.0,,,30.264,2200.0,,-0.212,1,2004,1.1767562632533046,0.46337426466006953,46.311131236263655,111.38226768296019,60.27199420476287,,,,,,1.094151631131922e-186,0.0,,,0.00033719115079785796,False
129,DMPP-1 b,DMPP-1,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.1462,0.083,,5.29,877.0,18.57,0.32,1,2019,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113,0.6581942899282025,0.1188343999576088,0.0,0.0001008324832273669,5.074417746363769e-73,0.917,0.0,5314.4533800879935,True
130,DMPP-1 c,DMPP-1,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.0733,0.057,,3.06,1239.0,6.584,0.32,1,2019,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113,0.6581942899282025,0.1188343999576088,0.0,0.11981576591475605,3.44126059005741e-192,0.943,0.0,7074.1930379010355,True
131,DMPP-1 d,DMPP-1,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.0422,0.07,,1.65,1632.0,2.882,0.32,1,2019,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113,0.6581942899282025,0.1188343999576088,0.0,0.809571648667887,0.0,0.9299999999999999,0.0,6205.617302354646,True
132,DMPP-1 e,DMPP-1,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.0651,0.07,,1.86,1314.0,5.516,0.32,1,2019,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113,0.6581942899282025,0.1188343999576088,0.0,0.6908724913190897,5.371250937601233e-224,0.9299999999999999,0.0,3313.644501932198,True
133,DMPP-2 b,DMPP-2,27.407731,-34.4590985,137.94,1.78,6500.0,0.0664,0.078,,14.3,1000.0,5.2072,0.104,1,2019,0.4783551464509179,-0.6014247260940393,100.96925146308375,52.35477452922553,-78.04890417538554,0.30748244591432294,0.4429745084023906,0.3752284771583568,0.06774603124403383,0.0,3.879935876284341e-39,3.961429521341682e-107,0.922,0.0,77231.67919506639,True
134,DMPP-3 A b,DMPP-3 A,91.624382,-72.5126648,45.23,0.91,5138.0,0.0662,0.14,,1.41,854.0,6.6732,-0.293,2,2019,1.599147141005027,-1.2655847501549955,-0.3852752979039376,13.585926155301367,-43.13962301003016,,,,,,0.9193852856815898,2.2596303333724754e-67,0.86,,1836.3347621997168,True
135,DMPP-4 b,DMPP-4,293.5826648,51.2358069,25.3284,1.38,6400.0,0.04853,0.063,,3.53,,3.4982,0.459,1,2023,5.12398412753886,0.8942335253210291,6.3445511675856405,-14.534088637118783,19.749298330073966,0.6459665063087461,0.93061148491143,0.788288995610088,0.14232248930134195,0.0,0.040743865113130114,,0.937,,157062.13206959204,True
136,DP Leo b,DP Leo,169.3162193,17.9615717,305.684,0.01,13500.0,8.19,0.39,,12.7,,10220.0,-2.4,2,2009,2.9551255038137687,0.3134885649980352,-285.7453657553341,53.908375038244266,94.26654181673554,,,,,,1.8824098475949752e-30,,0.61,,2.57332253445362e-05,False
137,DS Tuc A b,DS Tuc A,354.9154673,-69.196043,44.0622,0.96,5428.0,,0.0,89.5,5.7,850.0,8.138268,-0.14,2,2019,6.1944434706392695,-1.2076987797015746,15.588057774416857,-1.3869555988307445,-41.18939521076164,,,,,,1.5966783897804717e-05,2.0556994142438373e-66,1.0,,,False
138,EPIC 201170410.02,EPIC 201170410,170.1408561,-4.8070039,134.0,0.28,3648.0,0.0349,0.0,89.002,1.047,,6.7987,-1.9,1,2020,2.9695181311068786,-0.08389804521120825,-131.55667649176416,22.863660593472435,-11.229153784137088,,,,,,0.99889610973562,,1.0,,39.29605702829138,True
139,EPIC 201238110 b,EPIC 201238110,179.7058532,-3.3894613,159.259,0.37,3587.0,,,,1.87,,28.1656,-1.508,1,2019,3.136458823445588,-0.059157259553927276,-158.97831628967478,0.8161748428812566,-9.415831844610066,,,,,,0.684922216309753,,,,,False
140,EPIC 201427007 b,EPIC 201427007,184.6021322,-0.5512886,706.391,0.94,5633.0,,,88.5,1.5,,0.72091,-0.049,1,2021,3.2219150130918432,-0.009621801198710011,-704.0809271772285,-56.67537763446048,-6.796648898199476,,,,,,0.8824969025845955,,,,,False
141,EPIC 201497682 b,EPIC 201497682,168.9366786,0.4880606,253.026,0.55,4991.0,,,,0.692,,2.13174,-0.766,1,2019,2.9485012689534447,0.008518264419259037,-248.3146817573525,48.55234403568474,2.155316307470546,,,,,,0.9536753208495967,,,,,False
142,EPIC 201595106 b,EPIC 201595106,183.7203635,1.9681688,232.1,0.93,5820.0,,,89.2,1.3,1874.0,0.877214,-0.026,1,2021,3.206525246035813,0.03435102579502577,-231.47424089091587,-15.051381914435506,7.9713051904972385,,,,,,0.9559974818330998,0.0,,,,False
143,EPIC 201615463 c,K2-166,185.1880932,2.2823788,476.882,1.6,5942.5,,,,1.22,,3.80464,0.458,1,2019,3.2321419618301217,0.039835024837717156,-474.5515501805709,-43.088141449854284,18.991582651649292,0.6452624554114677,0.9295971941632711,0.7874298247873694,0.14216736937590174,,0.9760904721403703,,,,,False
144,EPIC 201754305 d,K2-16,175.0972238,4.5574311,334.967,0.54,4761.0,,,,1.03,,2.71578,-0.761,1,2019,3.056023066411377,0.07954217812778694,-332.6861806718524,28.53750516888114,26.615917750692734,,,,,,0.9995501012348142,,,,,False
145,EPIC 201757695.02,EPIC 201757695,173.9385102,4.6164303,577.6,0.66,4520.0,0.0296,0.0,89.276,0.908,,2.0478,-0.364,1,2020,3.0357996990037406,0.0805719084238296,-572.5073700055061,60.794221605915915,46.48799746933987,,,,,,0.9957769422929579,,1.0,,12.286318711530237,True
146,EPIC 201833600 c,K2-50,169.483654,5.988289,257.443,0.63,4292.67,,,,1.0,,3.96151,-0.874,1,2019,2.9580477906108578,0.10451535961095872,-251.73749028726593,46.731075532802215,26.85778867323596,,,,,,1.0,,,,,False
147,EPIC 201841433 b,EPIC 201841433,175.206752,6.1348146,436.488,0.63,5053.0,0.035,,89.001,1.04,,4.1698,-0.635,1,2019,3.05793469412516,0.10707271376941893,-432.4705352068907,36.264242299869984,46.64670462403363,,,,,,0.9992003199146837,,,,18.393614145915514,True
